age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
*,Private-sector,116952,Pre-higher-education,4,Married-spouse-present,Non-manual,Wife,White,Female,0,0,45,North-America,<=50K
*,Private-sector,331643,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
*,Private-sector,207937,Pre-higher-education,9,Never-married,Manual-or-service,Not-in-family,White,Male,0,1092,40,North-America,<=50K
*,Private-sector,223486,Pre-higher-education,9,Previously-married,Manual-or-service,Unmarried,White,Female,0,0,7,Western-Europe,<=50K
*,Private-sector,340332,Higher-education,13,Previously-married,Non-manual,Not-in-family,Non-White,Female,0,0,45,North-America,<=50K
*,Private-sector,184813,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,20,North-America,<=50K
*,Self-employed,32185,Higher-education,13,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,60,North-America,>50K
*,Private-sector,197886,Higher-education,10,Never-married,Non-manual,Not-in-family,White,Male,0,0,45,North-America,>50K
*,Government,248374,Higher-education,10,Previously-married,Non-manual,Unmarried,Non-White,Female,0,0,40,North-America,<=50K
*,Private-sector,382499,Pre-higher-education,9,Previously-married,Non-manual,Unmarried,White,Female,0,0,50,North-America,<=50K
*,Government,108320,Higher-education,14,Previously-married,Non-manual,Unmarried,White,Male,5455,0,30,North-America,<=50K
*,Self-employed,161386,Pre-higher-education,5,Married-spouse-present,Non-manual,Wife,White,Female,0,0,50,North-America,<=50K
*,Government,110172,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Private-sector,144032,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,60,North-America,<=50K
*,Private-sector,224426,Higher-education,14,Never-married,Non-manual,Own-child,White,Male,0,0,38,North-America,<=50K
*,Government,20795,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
*,Private-sector,174714,Higher-education,10,Never-married,Manual-or-service,Own-child,White,Male,0,0,20,North-America,<=50K
*,Government,398626,Higher-education,16,Previously-married,Non-manual,Unmarried,White,Male,25236,0,45,North-America,>50K
*,Private-sector,149531,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
*,Private-sector,34113,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,45,North-America,<=50K
*,Government,323790,Higher-education,13,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
*,Private-sector,331381,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Male,0,0,40,North-America,<=50K
*,Private-sector,160647,Higher-education,10,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,Western-Europe,>50K
*,Private-sector,339142,Pre-higher-education,9,Previously-married,Manual-or-service,Unmarried,White,Female,0,0,40,North-America,<=50K
*,Private-sector,164857,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Male,0,0,99,North-America,<=50K
*,Government,267859,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Government,586657,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,7298,0,40,North-America,>50K
*,Private-sector,200677,Pre-higher-education,6,Never-married,Manual-or-service,Not-in-family,White,Female,0,0,40,North-America,<=50K
*,Private-sector,193882,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
*,Private-sector,138026,Pre-higher-education,9,Married-spouse-present,Non-manual,Wife,White,Female,0,0,40,North-America,<=50K
*,Private-sector,122385,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
*,Private-sector,49020,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,60,North-America,>50K
*,Private-sector,283715,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
*,Private-sector,286406,Pre-higher-education,9,Never-married,Non-manual,Not-in-family,White,Male,3325,0,40,North-America,<=50K
*,Private-sector,166416,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Private-sector,156334,Pre-higher-education,6,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Government,45607,Higher-education,14,Never-married,Non-manual,Not-in-family,White,Male,0,0,60,North-America,>50K
*,Government,112362,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
*,Private-sector,200419,Higher-education,12,Previously-married,Non-manual,Not-in-family,White,Female,0,0,50,North-America,<=50K
*,Government,341638,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
*,Unknown,34161,Pre-higher-education,8,Previously-married,Unknown,Unmarried,White,Female,0,0,30,North-America,<=50K
*,Self-employed,127151,Higher-education,14,Married-spouse-present,Non-manual,Wife,White,Female,0,0,40,North-America,>50K
*,Private-sector,321959,Higher-education,10,Married-spouse-present,Non-manual,Husband,Non-White,Male,0,0,40,North-America,>50K
*,Government,35211,Higher-education,14,Married-spouse-present,Non-manual,Husband,Non-White,Male,0,0,40,North-America,<=50K
*,Private-sector,214935,Higher-education,10,Never-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
*,Private-sector,132130,Higher-education,11,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
*,Private-sector,222247,Pre-higher-education,8,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
*,Private-sector,165799,Pre-higher-education,9,Previously-married,Non-manual,Not-in-family,White,Male,0,0,60,North-America,<=50K
*,Private-sector,257874,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Female,0,0,30,North-America,<=50K
*,Private-sector,357173,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Government,305739,Higher-education,10,Previously-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
*,Private-sector,172047,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
*,Private-sector,110677,Higher-education,10,Previously-married,Manual-or-service,Own-child,White,Female,0,0,40,North-America,<=50K
*,Private-sector,82388,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,38,North-America,<=50K
*,Private-sector,289230,Higher-education,13,Previously-married,Non-manual,Unmarried,White,Female,0,0,48,North-America,>50K
*,Private-sector,101812,Pre-higher-education,9,Never-married,Manual-or-service,Unmarried,White,Male,5721,0,40,North-America,<=50K
*,Government,336509,Pre-higher-education,6,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Private-sector,383402,Higher-education,10,Previously-married,Manual-or-service,Not-in-family,White,Female,0,0,35,North-America,<=50K
*,Private-sector,328216,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,7298,0,40,North-America,>50K
*,Private-sector,280362,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,35,North-America,<=50K
*,Private-sector,212064,Pre-higher-education,9,Previously-married,Non-manual,Unmarried,White,Female,7443,0,35,North-America,<=50K
*,Private-sector,173704,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
*,Private-sector,433375,Pre-higher-education,2,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,35,Central-America,<=50K
*,Self-employed,106551,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Private-sector,22418,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Private-sector,54816,Higher-education,11,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
*,Private-sector,358199,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,45,North-America,>50K
*,Private-sector,190044,Pre-higher-education,6,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Private-sector,97698,Higher-education,14,Never-married,Non-manual,Not-in-family,White,Male,0,0,32,North-America,<=50K
*,Private-sector,53366,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Private-sector,236136,Higher-education,11,Previously-married,Non-manual,Unmarried,Non-White,Female,0,0,40,North-America,<=50K
*,Private-sector,326232,Pre-higher-education,4,Previously-married,Manual-or-service,Not-in-family,White,Male,0,0,48,North-America,<=50K
*,Private-sector,581071,Pre-higher-education,9,Previously-married,Non-manual,Not-in-family,White,Male,0,0,48,North-America,>50K
*,Private-sector,220589,Higher-education,12,Never-married,Non-manual,Not-in-family,White,Female,0,0,40,North-America,<=50K
*,Government,161463,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,Non-White,Male,0,0,40,North-America,<=50K
*,Private-sector,95255,Higher-education,10,Previously-married,Non-manual,Unmarried,White,Female,0,0,40,North-America,<=50K
*,Government,223267,Higher-education,10,Previously-married,Manual-or-service,Own-child,White,Male,0,0,72,North-America,<=50K
*,Private-sector,236769,Higher-education,13,Never-married,Non-manual,Not-in-family,White,Male,0,0,20,Western-Europe,<=50K
*,Self-employed,229498,Higher-education,10,Previously-married,Non-manual,Not-in-family,White,Female,0,0,20,North-America,>50K
*,Private-sector,177083,Higher-education,10,Previously-married,Non-manual,Unmarried,White,Female,0,0,30,North-America,<=50K
*,Private-sector,49797,Higher-education,10,Previously-married,Non-manual,Not-in-family,Non-White,Female,0,0,40,North-America,<=50K
*,Private-sector,174051,Higher-education,10,Never-married,Manual-or-service,Not-in-family,White,Male,0,0,35,North-America,<=50K
*,Private-sector,194901,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
*,Government,252250,Higher-education,12,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,56,North-America,>50K
*,Private-sector,191277,Higher-education,10,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,>50K
*,Private-sector,174907,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Female,0,0,30,North-America,<=50K
*,Private-sector,167140,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,<=50K
*,Private-sector,236543,Pre-higher-education,8,Previously-married,Manual-or-service,Own-child,White,Male,0,0,54,Central-America,<=50K
*,Private-sector,214242,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,50,North-America,<=50K
*,Private-sector,216864,Pre-higher-education,9,Previously-married,Manual-or-service,Unmarried,White,Female,0,3770,45,North-America,<=50K
*,Private-sector,245211,Pre-higher-education,9,Never-married,Manual-or-service,Unmarried,White,Male,2036,0,30,North-America,<=50K
*,Private-sector,437727,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,1977,45,North-America,>50K
*,Private-sector,200418,Pre-higher-education,3,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Government,167334,Higher-education,14,Never-married,Non-manual,Not-in-family,White,Male,0,0,50,North-America,>50K
*,Private-sector,146834,Pre-higher-education,9,Previously-married,Manual-or-service,Not-in-family,White,Male,0,0,45,North-America,<=50K
*,Private-sector,78424,Higher-education,11,Never-married,Non-manual,Unmarried,White,Female,0,0,54,North-America,<=50K
*,Private-sector,182675,Higher-education,10,Married-spouse-present,Non-manual,Wife,White,Female,0,0,45,North-America,>50K
*,Self-employed,38079,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,55,North-America,<=50K
*,Private-sector,115178,Higher-education,13,Previously-married,Non-manual,Unmarried,White,Female,0,0,15,North-America,<=50K
*,Private-sector,195949,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,<=50K
*,Private-sector,167415,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,<=50K
*,Private-sector,223214,Pre-higher-education,9,Married-spouse-present,Non-manual,Husband,White,Male,0,0,50,North-America,<=50K
*,Private-sector,22245,Higher-education,13,Married-spouse-present,Non-manual,Not-in-family,White,Male,0,0,60,North-America,<=50K
*,Government,81853,Higher-education,10,Married-spouse-present,Non-manual,Wife,Non-White,Female,0,0,40,North-America,>50K
*,Private-sector,147921,Higher-education,11,Previously-married,Non-manual,Not-in-family,White,Female,0,0,46,North-America,<=50K
*,Private-sector,29261,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,40,North-America,>50K
*,Private-sector,257758,Higher-education,16,Married-spouse-present,Non-manual,Husband,White,Male,0,0,40,North-America,>50K
*,Government,136546,Higher-education,16,Married-spouse-present,Non-manual,Husband,White,Male,0,1902,40,North-America,>50K
*,Private-sector,205493,Pre-higher-education,9,Married-spouse-present,Non-manual,Wife,White,Female,0,0,60,North-America,>50K
*,Private-sector,71650,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Male,0,0,40,North-America,<=50K
*,Private-sector,150217,Higher-education,10,Previously-married,Non-manual,Not-in-family,White,Female,0,0,38,North-America,<=50K
*,Self-employed,258648,Pre-higher-education,6,Previously-married,Manual-or-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
*,Private-sector,114798,Pre-higher-education,6,Never-married,Manual-or-service,Own-child,White,Female,0,0,20,North-America,<=50K
*,Private-sector,186188,Higher-education,10,Previously-married,Non-manual,Unmarried,White,Female,0,0,40,North-America,<=50K
*,Government,175255,Pre-higher-education,9,Married-spouse-present,Manual-or-service,Wife,White,Female,0,0,35,North-America,<=50K
*,Private-sector,249935,Higher-education,13,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,60,North-America,<=50K
*,Private-sector,120277,Higher-education,14,Married-spouse-present,Non-manual,Husband,White,Male,0,0,38,North-America,>50K
*,Private-sector,193165,Higher-education,10,Married-spouse-present,Manual-or-service,Husband,White,Male,0,0,52,North-America,>50K
*,Private-sector,185027,Higher-education,12,Married-spouse-present,Manual-or-service,Husband,White,Male,0,1887,40,Western-Europe,>50K
*,Private-sector,221418,Pre-higher-education,9,Never-married,Manual-or-service,Own-child,White,Female,0,0,40,North-America,<=50K
*,Government,56063,Higher-education,13,Married-spouse-present,Non-manual,Husband,White,Male,0,0,60,North-America,<=50K
