target_id,known_values,qid_filter_values,refine_values,qid_exposed_values,qid_equivalence_class_size,stage1_equivalence_class_size,reduced_equivalence_class_size,stage2_equivalence_class_size,equivalence_class_size,equivalence_class_reduction,equivalence_class_reduction_rate,true_record_in_qid_class,true_record_in_reduced_class,unique_reidentified,false_unique_match,true_sensitive_value,predicted_sensitive_top_value,predicted_sensitive_top_probability,true_sensitive_probability,sensitive_value_certain,n_distinct_sensitive_values,sensitive_distribution_json
3684,age=46 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=46 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,318,318,318,28831,0.989091,True,True,False,False,<=50K,>50K,0.597484,0.402516,False,2,"{"">50K"": 0.597484, ""<=50K"": 0.402516}"
9626,age=52 | sex=Female | native-country=Vietnam | relationship=Unmarried | capital-loss=0,native-country=Vietnam,age=52 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=Southeast-Asia,293,293,1,1,1,292,0.996587,True,True,True,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
23312,age=44 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=44 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,333,333,333,28816,0.988576,True,True,False,False,>50K,>50K,0.573574,0.573574,False,2,"{"">50K"": 0.573574, ""<=50K"": 0.426426}"
29700,age=37 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=37 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,370,370,370,28779,0.987307,True,True,False,False,<=50K,<=50K,0.505405,0.505405,False,2,"{""<=50K"": 0.505405, "">50K"": 0.494595}"
31940,age=68 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=68 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,54,54,54,29095,0.998147,True,True,False,False,<=50K,<=50K,0.722222,0.722222,False,2,"{""<=50K"": 0.722222, "">50K"": 0.277778}"
17445,age=44 | sex=Male | native-country=Mexico | relationship=Other-relative | capital-loss=0,native-country=Mexico,age=44 | sex=Male | relationship=Other-relative | capital-loss=0,native-country=Central-America,573,573,1,1,1,572,0.998255,True,True,True,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
11991,age=29 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=29 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,51,51,51,29098,0.99825,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
17628,age=52 | sex=Male | native-country=Dominican-Republic | relationship=Husband | capital-loss=0,native-country=Dominican-Republic,age=52 | sex=Male | relationship=Husband | capital-loss=0,native-country=Caribbean,201,201,4,4,4,197,0.9801,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
11513,age=47 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=47 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,334,334,334,28815,0.988542,True,True,False,False,>50K,>50K,0.586826,0.586826,False,2,"{"">50K"": 0.586826, ""<=50K"": 0.413174}"
8510,age=44 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=44 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,333,333,333,28816,0.988576,True,True,False,False,>50K,>50K,0.573574,0.573574,False,2,"{"">50K"": 0.573574, ""<=50K"": 0.426426}"
27825,age=44 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=1902,native-country=United-States,age=44 | sex=Male | relationship=Husband | capital-loss=1902,native-country=North-America,29149,29149,9,9,9,29140,0.999691,True,True,False,False,>50K,>50K,1.0,1.0,True,1,"{"">50K"": 1.0}"
7019,age=47 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=1740,native-country=United-States,age=47 | sex=Male | relationship=Husband | capital-loss=1740,native-country=North-America,29149,29149,2,2,2,29147,0.999931,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
15471,age=66 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=66 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,13,13,13,29136,0.999554,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
5773,age=52 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=52 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,237,237,237,28912,0.991869,True,True,False,False,<=50K,>50K,0.552743,0.447257,False,2,"{"">50K"": 0.552743, ""<=50K"": 0.447257}"
5188,age=33 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=33 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,141,141,141,29008,0.995163,True,True,False,False,<=50K,<=50K,0.893617,0.893617,False,2,"{""<=50K"": 0.893617, "">50K"": 0.106383}"
443,age=44 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=44 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,333,333,333,28816,0.988576,True,True,False,False,>50K,>50K,0.573574,0.573574,False,2,"{"">50K"": 0.573574, ""<=50K"": 0.426426}"
25067,age=18 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=18 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,226,226,226,28923,0.992247,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
23754,age=33 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=33 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,317,317,317,28832,0.989125,True,True,False,False,<=50K,<=50K,0.643533,0.643533,False,2,"{""<=50K"": 0.643533, "">50K"": 0.356467}"
23242,age=20 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=20 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,66,66,66,29083,0.997736,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
17033,age=49 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=49 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,278,278,278,28871,0.990463,True,True,False,False,<=50K,>50K,0.521583,0.478417,False,2,"{"">50K"": 0.521583, ""<=50K"": 0.478417}"
14508,age=29 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=29 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,238,238,238,28911,0.991835,True,True,False,False,<=50K,<=50K,0.714286,0.714286,False,2,"{""<=50K"": 0.714286, "">50K"": 0.285714}"
4887,age=33 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=33 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,70,70,70,29079,0.997599,True,True,False,False,<=50K,<=50K,0.971429,0.971429,False,2,"{""<=50K"": 0.971429, "">50K"": 0.028571}"
15093,age=25 | sex=Male | native-country=United-States | relationship=Other-relative | capital-loss=0,native-country=United-States,age=25 | sex=Male | relationship=Other-relative | capital-loss=0,native-country=North-America,29149,29149,21,21,21,29128,0.99928,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
15493,age=67 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=67 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,75,75,75,29074,0.997427,True,True,False,False,<=50K,<=50K,0.666667,0.666667,False,2,"{""<=50K"": 0.666667, "">50K"": 0.333333}"
259,age=50 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=50 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,55,55,55,29094,0.998113,True,True,False,False,<=50K,<=50K,0.745455,0.745455,False,2,"{""<=50K"": 0.745455, "">50K"": 0.254545}"
12251,age=43 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=43 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,345,345,345,28804,0.988164,True,True,False,False,>50K,<=50K,0.533333,0.466667,False,2,"{""<=50K"": 0.533333, "">50K"": 0.466667}"
8228,age=48 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=48 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,247,247,247,28902,0.991526,True,True,False,False,<=50K,>50K,0.554656,0.445344,False,2,"{"">50K"": 0.554656, ""<=50K"": 0.445344}"
22170,age=35 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=35 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,342,342,342,28807,0.988267,True,True,False,False,<=50K,<=50K,0.654971,0.654971,False,2,"{""<=50K"": 0.654971, "">50K"": 0.345029}"
14770,age=53 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=53 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,61,61,61,29088,0.997907,True,True,False,False,<=50K,<=50K,0.836066,0.836066,False,2,"{""<=50K"": 0.836066, "">50K"": 0.163934}"
31154,age=23 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=23 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,127,127,127,29022,0.995643,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
9966,age=40 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=40 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,318,318,318,28831,0.989091,True,True,False,False,>50K,>50K,0.525157,0.525157,False,2,"{"">50K"": 0.525157, ""<=50K"": 0.474843}"
11437,age=17 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=17 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,158,158,158,28991,0.99458,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
11766,age=44 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=44 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,333,333,333,28816,0.988576,True,True,False,False,<=50K,>50K,0.573574,0.426426,False,2,"{"">50K"": 0.573574, ""<=50K"": 0.426426}"
28861,age=19 | sex=Male | native-country=United-States | relationship=Other-relative | capital-loss=1602,native-country=United-States,age=19 | sex=Male | relationship=Other-relative | capital-loss=1602,native-country=North-America,29149,29149,1,1,1,29148,0.999966,True,True,True,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
10681,age=57 | sex=Female | native-country=United-States | relationship=Wife | capital-loss=0,native-country=United-States,age=57 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,11,11,11,29138,0.999623,True,True,False,False,<=50K,<=50K,0.636364,0.636364,False,2,"{""<=50K"": 0.636364, "">50K"": 0.363636}"
2469,age=39 | sex=Female | native-country=Dominican-Republic | relationship=Wife | capital-loss=0,native-country=Dominican-Republic,age=39 | sex=Female | relationship=Wife | capital-loss=0,native-country=Caribbean,201,201,2,2,2,199,0.99005,True,True,False,False,>50K,>50K,1.0,1.0,True,1,"{"">50K"": 1.0}"
4933,age=31 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=31 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,66,66,66,29083,0.997736,True,True,False,False,<=50K,<=50K,0.969697,0.969697,False,2,"{""<=50K"": 0.969697, "">50K"": 0.030303}"
17838,age=23 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=23 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,192,192,192,28957,0.993413,True,True,False,False,<=50K,<=50K,0.994792,0.994792,False,2,"{""<=50K"": 0.994792, "">50K"": 0.005208}"
1778,age=17 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=17 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,181,181,181,28968,0.993791,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
23899,age=47 | sex=Female | native-country=United-States | relationship=Wife | capital-loss=0,native-country=United-States,age=47 | sex=Female | relationship=Wife | capital-loss=0,native-country=North-America,29149,29149,41,41,41,29108,0.998593,True,True,False,False,<=50K,>50K,0.585366,0.414634,False,2,"{"">50K"": 0.585366, ""<=50K"": 0.414634}"
22911,age=30 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=30 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,55,55,55,29094,0.998113,True,True,False,False,<=50K,<=50K,0.963636,0.963636,False,2,"{""<=50K"": 0.963636, "">50K"": 0.036364}"
28029,age=32 | sex=Female | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=32 | sex=Female | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,74,74,74,29075,0.997461,True,True,False,False,<=50K,<=50K,0.905405,0.905405,False,2,"{""<=50K"": 0.905405, "">50K"": 0.094595}"
32335,age=18 | sex=Female | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=18 | sex=Female | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,204,204,204,28945,0.993001,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
28283,age=35 | sex=Male | native-country=United-States | relationship=Not-in-family | capital-loss=0,native-country=United-States,age=35 | sex=Male | relationship=Not-in-family | capital-loss=0,native-country=North-America,29149,29149,123,123,123,29026,0.99578,True,True,False,False,<=50K,<=50K,0.845528,0.845528,False,2,"{""<=50K"": 0.845528, "">50K"": 0.154472}"
2975,age=27 | sex=Female | native-country=United-States | relationship=Unmarried | capital-loss=0,native-country=United-States,age=27 | sex=Female | relationship=Unmarried | capital-loss=0,native-country=North-America,29149,29149,42,42,42,29107,0.998559,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
11571,age=17 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=17 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,181,181,181,28968,0.993791,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
11658,age=19 | sex=Male | native-country=United-States | relationship=Own-child | capital-loss=0,native-country=United-States,age=19 | sex=Male | relationship=Own-child | capital-loss=0,native-country=North-America,29149,29149,239,239,239,28910,0.991801,True,True,False,False,<=50K,<=50K,1.0,1.0,True,1,"{""<=50K"": 1.0}"
26993,age=37 | sex=Male | native-country=United-States | relationship=Husband | capital-loss=0,native-country=United-States,age=37 | sex=Male | relationship=Husband | capital-loss=0,native-country=North-America,29149,29149,370,370,370,28779,0.987307,True,True,False,False,>50K,<=50K,0.505405,0.494595,False,2,"{""<=50K"": 0.505405, "">50K"": 0.494595}"
